source,target,confidence,method,status,evidence,alternatives
iso-codes,iso-codes,1.0,exact,confident,name identical in both managers; homepages 'http://alioth.debian.org/projects/pkg-isocodes/' vs 'https://salsa.debian.org/iso-codes-team/iso-codes',
iso8601-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
isomaster,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
isort-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
ispell,ispell,1.0,exact,confident,name identical in both managers; homepages 'http://ficus-www.cs.ucla.edu/geoff/ispell.html' vs 'https://www.cs.hmc.edu/~geoff/ispell.html',
ispell-french,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
ispell-german,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
ispell-italian,ispell-dict-it,0.9,homepage,confident,same upstream 'http://members.xoom.virgilio.it/trasforma/ispell/' (desc overlap 0.60),
ispell-portuguese,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
ispell-spanish,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
israndom,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
isync,isync,1.0,exact,confident,name identical in both managers; homepages 'http://isync.sourceforge.net/' vs 'http://isync.sourceforge.net/',
italk-el,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
itcl,tcl,0.95,replaced-by,confident,'itcl' is marked replaced_by 'tcl',
itk,itk,1.0,exact,confident,name identical in both managers; homepages 'http://incrtcl.sourceforge.net/itcl/' vs 'https://incrtcl.sourceforge.net/itk/',
itsdangerous-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
itstool,itstool,1.0,exact,confident,name identical in both managers; homepages 'http://itstool.org' vs 'https://itstool.org/',
iverilog,iverilog,1.0,exact,confident,name identical in both managers; homepages 'http://www.icarus.com/eda/verilog/' vs 'http://iverilog.icarus.com/',
iverilog-snapshot,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
iverilog08,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,iverilog
ivtools,ivtools,1.0,exact,confident,name identical in both managers; homepages 'http://ivtools.sourceforge.net/' vs 'http://ivtools.sourceforge.net/',
iwidgets,iwidgets,1.0,exact,confident,name identical in both managers; homepages 'http://incrtcl.sourceforge.net/itcl/' vs 'https://incrtcl.sourceforge.net/iwidgets/',
j3d,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jaas,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jabber,jabber,1.0,exact,confident,name identical in both managers; homepages 'http://www.jabber.org' vs 'https://jabberd.org/',
jack,jack,1.0,exact,confident,name identical in both managers; homepages 'http://jackit.sourceforge.net/' vs 'https://jackaudio.org',
jack-bitmeter,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jack-meterbridge,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jackbeat,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jadetex,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,detex
jaf,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jags,jags,1.0,exact,confident,name identical in both managers; homepages 'http://jags.sourceforge.net' vs 'https://mcmc-jags.sourceforge.net/',
jakarta-bsf,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jakarta-oro,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jakarta-regexp,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jakarta-servletapi,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jakarta-servletapi-5,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://tomcat.apache.org/' as 'servlet23-api' but versions '2.4' vs '1'; no lookalikes either,
jakarta-taglibs-standard,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jam,jam,1.0,exact,confident,name identical in both managers; homepages 'http://www.perforce.com/jam/jam.html' vs 'https://www.perforce.com/documentation/jam-documentation',
jamin,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,jsmin
jaraco.classes-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jaraco.collections-py%type_pkg[python],,0.0,ambiguous,needs-review,homepage shared by several targets,py314-jaraco.collections; py313-jaraco.collections; py312-jaraco.collections; py311-jaraco.collections; py310-jaraco.collections
jaraco.context-py%type_pkg[python],,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'https://github.com/jaraco/jaraco.context' as 'py314-jaraco.context' but versions '4.3.0' vs '6.1.2'; no lookalikes either,
jaraco.envs-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jaraco.functools-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jaraco.test-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jaraco.text-py%type_pkg[python],,0.0,ambiguous,needs-review,homepage shared by several targets,py314-jaraco.text; py313-jaraco.text; py312-jaraco.text; py311-jaraco.text; py310-jaraco.text
jasmin,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,jsmin
java-getopt,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
java-oct%type_pkg[oct],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
java-oct305,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
javacc,javacc,1.0,exact,confident,name identical in both managers; homepages 'http://javacc.dev.java.net/' vs 'https://javacc.org/',
javamail,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
javascript-common,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
javascript-mode,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
javascript-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
javasqlite,javasqlite,1.0,exact,confident,name identical in both managers; homepages 'http://www.ch-werner.de//javasqlite/' vs 'http://www.ch-werner.de/javasqlite/',
jbig2dec,jbig2dec,1.0,exact,confident,name identical in both managers; homepages 'http://jbig2dec.sourceforge.net/' vs 'https://www.jbig2dec.com/',
jca,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,jc
jce,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,jc; ce
jcode-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jconv,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,objconv
jdb,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,gjdb; jd
jdbc-optional,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jdcal-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jdepend,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jdom,jdom,1.0,exact,confident,name identical in both managers; homepages 'http://www.jdom.org/' vs 'https://www.jdom.org/',
jed,jed,1.0,exact,confident,name identical in both managers; homepages 'http://space.mit.edu/~davis/jed' vs 'http://www.jedsoft.org/jed/',
jed%type_pkg[-nox],,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.jedsoft.org/jed/' as 'jed' but desc overlap only 0.06; no lookalikes either,
jed-nox,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jedi-py%type_pkg[python],,0.0,ambiguous,needs-review,homepage shared by several targets,py314-jedi; py313-jedi; py312-jedi; py311-jedi; py310-jedi
jgraph,jgraph,1.0,exact,confident,name identical in both managers; homepages 'http://jgrapht.sourceforge.net/' vs 'http://www.cs.utk.edu/~plank/plank/jgraph/jgraph.html',
jgrapht,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,jgraph
jgroff,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,groff
jhead,jhead,1.0,exact,confident,name identical in both managers; homepages 'http://www.sentex.net/~mwandel/jhead/' vs 'https://www.sentex.net/~mwandel/jhead/',
jicmp,jicmp,1.0,exact,confident,name identical in both managers; homepages 'http://www.opennms.org/' vs 'http://www.opennms.org/wiki/Jicmp',
jicmp6,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,jicmp
jikes,jikes,1.0,exact,confident,name identical in both managers; homepages 'http://jikes.sourceforge.net/' vs 'http://jikes.sourceforge.net/',
jing,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jinja-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jinja2-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jinja2-py34,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jless,jless,1.0,exact,confident,name identical in both managers; homepages 'http://www25.big.jp/~jam/less/' vs 'https://pauljuliusmartinez.github.io',
jmespath-py%type_pkg[python],,0.0,ambiguous,needs-review,homepage shared by several targets,py314-jmespath; py313-jmespath; py312-jmespath; py311-jmespath; py310-jmespath
jndi,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jndi-ldap,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
joal,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
joblib-py%type_pkg[python],,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'https://joblib.readthedocs.io/' as 'py314-joblib' but desc overlap only 0.09; no lookalikes either,
joe,joe,1.0,exact,confident,name identical in both managers; homepages 'http://sourceforge.net/projects/joe-editor' vs 'https://sourceforge.net/projects/joe-editor/',
jogl,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
john,john,1.0,exact,confident,name identical in both managers; homepages 'http://www.openwall.com/john' vs 'https://www.openwall.com/john/',
jove,jove,1.0,exact,confident,name identical in both managers; homepages 'http://www.cs.toronto.edu/~moraes/' vs 'https://www.cs.toronto.edu/pub/hugh/jove-dev/',
jp2a,jp2a,1.0,exact,confident,name identical in both managers; homepages 'https://github.com/cslarsen/jp2a' vs 'https://github.com/Talinx/jp2a',
jpeginfo,jpeginfo,1.0,exact,confident,name identical in both managers; homepages 'http://www.kokkonen.net/tjko/projects.html' vs 'https://www.kokkonen.net/tjko/projects.html',
jpegoptim,jpegoptim,1.0,exact,confident,name identical in both managers; homepages 'http://www.cc.jyu.fi/~tjko/projects.html' vs 'https://www.kokkonen.net/tjko/projects.html',
jperf,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,py-erf; gperf
jpilot,jpilot,1.0,exact,confident,name identical in both managers; homepages 'http://www.jpilot.org/' vs 'http://www.jpilot.org/',
jpilot-ssl,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,jpilot
jq,jq,1.0,exact,confident,name identical in both managers; homepages 'https://stedolan.github.io/jq/' vs 'https://jqlang.github.io/jq/',
jquery-js,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jsapi,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jsch,jsch,1.0,exact,confident,name identical in both managers; homepages 'http://www.jcraft.com/jsch/index.html' vs 'http://www.jcraft.com/jsch/',
json-any-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
json-c,json-c,1.0,exact,confident,name identical in both managers; homepages 'http://oss.metaparadigm.com/json-c/' vs 'https://github.com/json-c/json-c',
json-c5,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,json-c
json-dwiw-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
json-maybexs-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
json-parse-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
json-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
json-pp-pm,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,jsoncpp
json-rb%type_pkg[ruby],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
json-xs-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jsonpickle-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jsonpointer-py%type_pkg[python],,0.0,ambiguous,needs-review,homepage shared by several targets,py37-jsonpointer; py36-jsonpointer
jsonschema-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jta-spec,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jtoolkit-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jts,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,ts
juk4-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
junit,junit,1.0,exact,confident,name identical in both managers; homepages 'http://www.junit.org/' vs 'https://junit.org/junit4/',
junit-addons,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
junkbuster,junkbuster,1.0,exact,confident,name identical in both managers; homepages 'http://internet.junkbuster.com/' vs 'http://f2.org/products/ijb-zlib/',
jupyter-client-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jupyter-core-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jwcrypto-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jwgc-ssl,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jwhois,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,whois
jwm,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
jython,jython,1.0,exact,confident,name identical in both managers; homepages 'http://www.jython.org/' vs 'https://www.jython.org/',
jzip,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,zip
jzlib,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,zlib; lzlib; R-zlib
k3dsurf,k3dsurf,1.0,exact,confident,name identical in both managers; homepages 'http://k3dsurf.sourceforge.net' vs 'http://k3dsurf.sourceforge.net/',
kactivities6-%type_pkg[kde]-shlibs,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kakasi,kakasi,1.0,exact,confident,name identical in both managers; homepages 'http://kakasi.namazu.org/' vs 'http://kakasi.namazu.org/',
kakasi-rb%type_pkg[ruby],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kalgebra4-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kalgebra5,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kalgebra
kalign,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kallery,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kalzium4-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kalzium5,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kalzium
kamera4-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kanagram4-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kanagram5,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kanagram
kanif,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,manif
kapidox,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.kde.org' as 'attica' but desc overlap only 0.09; versions '5.44.0' vs '0.4.2'; no lookalikes either,
kapitalist,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kitlist
kapman4-%type_pkg[kde],,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.kde.org/applications/games/kapman/' as 'kapman' but desc overlap only 0.07; versions '14.12.3' vs '4.14.3'; no lookalikes either,
kapow-%type_pkg[qt],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kapptemplate4-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kaptain,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,py-kaptan
karchiver,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,xarchiver; R-archive; webarchiver
kasablanca,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
katapult,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kate-plugin-filetree,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kate-plugin-projectmanager,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kate4-%type_pkg[kde],,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://kate-editor.org/' as 'kate' but desc overlap only 0.08; no lookalikes either,
kate5,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kate
katomic4-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
katomic5,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,katomic
katy,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kty
kavorka-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kbackup,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,backuppc
kbackup-kde4-%type_pkg[ui],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kbarcode,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,barcode; py-barcode
kbfx,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kbib,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kbibtex,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,R-bibtex
kbiof,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kblackbox4-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kblocks4-%type_pkg[kde],,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.kde.org/applications/games/kblocks/' as 'kblocks' but desc overlap only 0.10; versions '14.12.3' vs '4.14.3'; no lookalikes either,
kbounce4-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kbreakout4-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kbruch4-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kbruch5,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kbruch
kcachegrind4-%type_pkg[kde],,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.kde.org/applications/development/kcachegrind/' as 'kcachegrind4' but desc overlap only 0.00; versions '14.12.3' vs '4.14.3'; no lookalikes either,
kcalc4-%type_pkg[kde],,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://utils.kde.org/projects/kcalc/' as 'kcalc' but desc overlap only 0.12; versions '14.12.3' vs '4.14.3'; no lookalikes either,
kcalc5,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kcalc; kalc; calc
kcdlabel,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,cl-babel
kcharselect4-%type_pkg[kde],,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://utils.kde.org/projects/kcharselect/' as 'kcharselect' but desc overlap only 0.00; versions '14.12.3' vs '4.14.3'; no lookalikes either,
kchmviewer,kchmviewer,1.0,exact,confident,name identical in both managers; homepages 'http://www.kchmviewer.net' vs 'https://sourceforge.net/projects/kchmviewer',
kchmviewer-kde4-%type_pkg[ui],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kcolorchooser4-%type_pkg[kde],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kcolorchooser5,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,kcolorchooser
kcoloredit-kde4-x11,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kconfigure,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,mk-configure
kcron4-%type_pkg[kde],,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.kde.org/' as 'kde-wallpapers' but versions '14.12.3' vs '4.14.3'; no lookalikes either,
kdbus,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,dbus; e_dbus
kde-i18n-afrikaans,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-arabic,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-azerbaijani,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-basque,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-belarusian,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-bengali,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-bosnian,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-brazilian-portugese,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-breton,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-bulgarian,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-catalan,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-chinese,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-chinese-simplified,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,xpdf-chinese-simplified
kde-i18n-croatian,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-czech,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-danish,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-dutch,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-esperanto,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-estonian,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-farsi,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-finnish,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-french,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-frisian,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-galician,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-german,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-greek,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-hebrew,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-hindi,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-hungarian,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-icelandic,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-irish-gaelic,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-italian,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-japanese,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-kashubian,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-kazakh,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-khmer,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-kinyarwanda,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-korean,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-latvian,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-lithuanian,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-low-saxon,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-macedonian,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-malay,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-maltese,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-mongolian,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-northern-sami,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-northern-sotho,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-norwegian-bokmaal,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-norwegian-nynorsk,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-norwegian-nyorsk,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-polish,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-portugese,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-punjabi,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-romanian,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-russian,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-serbian,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-serbian-latin-script,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
kde-i18n-slovak,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
